x,y,predict_label_neural,predict_label_1nn,predict_label_3nn,label,predict_label_NB,predict_label_svm
-22.756999999999998,14.705,107,107,0,97,28,97
-7.4168,4.9432,107,107,107,97,28,97
19.439,2.9431,107,107,107,97,56,97
-28.366,-4.4312,107,107,107,97,28,97
-27.349,15.367,107,107,107,97,28,97
-32.575,-3.8068,107,107,107,97,28,97
21.608,-0.045183,107,107,107,97,28,97
22.609,-7.1774,107,6,6,97,28,97
16.886,18.142,107,107,107,97,28,97
11.5,2.8224,107,107,107,97,97,97
-14.844000000000001,7.7776,107,107,107,97,28,97
23.968000000000004,2.4062,107,107,107,97,28,97
6.1837,15.049000000000001,107,107,0,97,28,74
-33.799,4.7998,107,107,107,97,28,97
-7.9543,0.8264600000000001,107,107,107,97,97,97
1.1156,19.634,107,107,107,97,97,97
7.6294,-14.738,107,84,0,97,56,12
-23.627,15.228,107,107,107,97,28,97
31.533,-6.6381,107,107,107,97,28,97
-19.679000000000002,19.232,107,107,107,97,97,97
22.743000000000002,74.52,107,107,107,97,44,44
-15.368,15.255999999999998,107,57,57,97,97,97
14.533,0.6211899999999999,107,10,0,97,97,12
-25.265,24.208000000000002,107,107,107,97,97,97
-47.632,-45.162,107,107,107,97,44,44
-10.547,9.5901,107,107,107,97,97,97
-7.6485,-5.6933,107,107,107,97,97,97
-2.9263,13.047,107,107,107,97,97,6
13.11,-19.016,107,10,0,97,28,6
-13.163,9.9726,107,9,7,97,28,6
-7.1856,-2.273,107,107,107,97,28,6
32.699,-3.7665,107,107,107,97,97,97
22.698,74.515,107,107,107,97,44,44
-10.099,-15.831,107,107,107,97,28,6
32.547,-6.1631,107,107,107,97,28,6
11.31,-15.46,107,107,107,97,28,6
9.5348,-12.495,107,107,107,97,28,97
-3.1346,16.574,107,107,107,97,28,97
35.429,-10.573,107,107,7,97,28,6
-67.905,16.203,6,107,107,97,7,7
4.0036,54.349,3,107,107,97,89,7
75.911,12.177999999999999,6,107,107,97,105,7
39.563,33.958,7,107,107,97,78,7
44.387,36.414,7,107,107,97,78,7
45.823,36.742,7,107,107,97,78,7
40.444,22.14,7,107,107,97,78,7
19.875999999999998,7.0987,107,107,107,97,97,97
17.074,17.95,107,107,107,97,28,97
-32.75,-3.0269999999999997,107,107,107,97,28,97
-15.054,7.8377,107,107,107,97,28,97
-11.334000000000001,4.7424,107,107,107,97,28,97
15.065,14.814,107,107,107,97,28,97
24.05,2.5207,107,107,107,97,28,97
22.638,-5.5862,107,107,107,97,28,97
30.197,13.575999999999999,107,84,0,97,29,97
-32.105,11.786,107,107,107,97,28,97
-29.537,3.8498,107,107,107,97,28,97
-22.7,1.6247,107,107,107,97,56,97
-32.025999999999996,11.659,107,107,107,97,28,97
28.009,-1.7053,107,107,107,97,28,97
17.775,-4.0426,107,107,107,97,29,74
-12.835999999999999,-17.525,107,107,107,97,28,97
11.081,-20.932,107,107,107,97,97,97
-6.5394,2.8665,107,107,0,97,97,97
3.8371,18.185,107,107,107,97,56,97
-32.63,15.933,107,107,107,97,28,97
28.008000000000003,-10.46,107,107,107,97,97,97
-27.274,21.998,12,107,107,97,97,97
23.861,55.176,52,107,107,97,44,44
-25.398000000000003,21.205,12,6,6,97,28,97
-25.135,24.228,107,107,107,97,97,97
33.625,-9.8889,107,107,107,97,28,97
1.4254,-79.372,107,107,107,97,45,44
-22.724,2.1006,107,107,107,97,97,97
-0.39803,18.18,107,107,107,97,97,97
35.298,-10.71,107,107,107,97,28,6
-37.336999999999996,4.6251,107,107,107,97,28,6
27.423000000000002,-8.9699,107,107,107,97,28,6
17.687,4.5785,107,107,107,97,97,97
-63.968999999999994,-37.516,107,107,107,97,44,44
36.629,-4.5426,107,107,107,97,28,6
33.003,-2.8861,107,107,107,97,28,97
-37.354,4.5338,107,107,107,97,28,6
10.339,22.026999999999997,107,107,107,97,28,6
9.1101,16.404,107,107,107,97,28,6
-31.296999999999997,6.5508,107,107,107,97,28,6
-76.756,9.6951,6,107,107,97,7,7
17.039,49.126000000000005,6,107,107,97,89,7
-41.13,38.321999999999996,6,107,107,97,7,7
41.379,26.685,7,107,107,97,78,7
39.154,31.031999999999996,7,107,107,97,78,7
40.269,25.458000000000002,7,107,107,97,78,7
35.546,38.554,7,107,107,97,78,7
28.522,-9.3936,107,107,107,97,97,97
19.035,2.6785,107,107,107,97,28,97
18.38,2.0859,107,12,0,97,28,97
33.316,12.352,107,28,0,97,28,97
1.3121,11.642000000000001,107,107,0,97,28,97
-15.09,7.7393,107,107,107,97,28,97
-11.231,4.5776,107,59,0,97,28,97
22.593000000000004,-4.9386,107,107,107,97,28,97
23.976,2.4352,107,107,107,97,28,97
2.0155,12.895999999999999,107,107,107,97,28,97
-14.498,-11.409,107,107,107,97,28,97
35.437,-5.1372,107,107,107,97,28,97
3.7819,17.212,107,107,107,97,28,97
16.851,16.61,107,107,107,97,28,97
-25.535,10.017000000000001,107,28,0,97,29,97
-33.739000000000004,4.8037,107,107,0,97,97,97
2.9947,20.018,107,107,107,97,97,12
-12.693,9.7724,107,107,107,97,97,97
21.994,8.6012,107,107,107,97,56,12
26.945,-4.2242,107,107,107,97,28,12
-24.548000000000002,24.115,107,107,107,97,28,97
26.065,6.8514,107,107,107,97,97,97
-46.028999999999996,-57.589,107,107,107,97,44,44
31.561999999999998,-11.985999999999999,107,107,6,97,97,97
-2.6238,13.097999999999999,107,107,107,97,97,97
12.163,6.8308,107,107,107,97,97,97
21.851999999999997,72.292,107,107,107,97,44,44
-19.265,18.881,107,107,107,97,97,97
-19.665,19.141,107,107,107,97,97,97
-2.372,17.805999999999997,107,107,0,97,28,6
-2.9231,16.954,107,107,107,97,28,6
35.958,-2.3034,107,107,107,97,28,6
-20.47,0.6030800000000001,107,107,107,97,28,6
-35.582,4.8961,107,107,107,97,97,97
3.3710000000000004,-65.15,107,107,107,97,79,44
-32.491,6.4605,107,12,0,97,28,97
0.5737,19.671,107,107,107,97,28,6
12.118,7.2737,107,12,0,97,28,6
24.956,6.7829,107,107,0,97,28,6
-37.74,4.0741,107,107,107,97,28,97
12.681,-21.752,12,109,0,97,97,6
-4.1048,77.914,6,6,0,97,7,7
-1.0153,52.497,6,107,107,97,89,6
50.754,57.724,6,107,107,97,11,7
33.701,38.702,7,107,107,97,78,7
30.165,27.266,7,107,107,97,78,7
42.151,39.928000000000004,7,107,107,97,78,7
31.976999999999997,34.711999999999996,7,6,6,97,78,7
23.291999999999998,-13.852,107,107,107,97,97,97
-14.328,19.81,107,52,107,97,97,97
-1.4057,22.824,107,107,107,97,97,97
-20.651,4.6267,107,107,107,97,97,97
-14.390999999999998,19.691,107,107,107,97,97,97
18.096,12.048,107,107,107,97,97,97
20.322,-10.408,107,107,107,97,97,97
-5.6988,-13.475,107,107,107,97,97,97
22.177,-11.876,107,107,107,97,97,97
17.88,-0.46278,107,107,107,97,97,97
16.405,9.3004,107,107,107,97,97,97
-14.639000000000001,22.105,107,107,107,97,97,97
-22.881999999999998,6.9061,107,107,107,97,97,97
-13.376,20.984,107,107,107,97,97,97
-13.817,17.875,107,107,107,97,97,97
14.619000000000002,-9.1051,107,107,107,97,97,97
-9.3569,5.1989,107,107,107,97,97,97
-3.6848,22.641,107,107,107,97,97,97
-14.181,21.51,107,107,107,97,97,97
22.570999999999998,-12.585,107,89,107,97,97,97
23.305,-13.763,107,107,107,97,97,97
-21.17,8.9239,107,107,107,97,97,97
-2.0034,-82.79700000000001,107,107,107,97,45,44
-15.289000000000001,22.678,107,107,107,97,97,97
24.539,-14.387,107,107,107,97,97,97
23.219,-13.968,107,107,107,97,97,97
-32.46,45.976000000000006,107,107,107,97,45,44
14.064,-11.744000000000002,107,107,107,97,97,97
-6.7634,-15.699000000000002,107,107,89,97,97,97
-18.412,3.292,107,107,107,97,97,97
-7.2234,-16.355,107,107,107,97,97,97
-14.6,17.699,107,107,107,97,97,97
-15.462,24.039,107,107,107,97,97,97
-23.226999999999997,7.7481,107,107,107,97,97,97
28.555999999999997,75.413,107,107,107,97,44,44
34.18,4.1966,107,107,107,97,97,97
-0.94701,20.805999999999997,107,55,0,97,97,97
-19.201,3.261,107,107,107,97,97,97
-16.743,23.336,107,107,107,97,97,97
19.788,12.639000000000001,107,107,107,97,97,97
-18.826,3.3315,107,107,107,97,97,97
-9.7151,76.81,6,107,107,97,12,7
51.986000000000004,16.409000000000002,6,107,107,97,89,7
52.652,58.91,6,107,107,97,7,7
40.696999999999996,33.411,7,107,107,97,78,7
36.126,42.733000000000004,7,7,7,97,78,7
42.585,40.64,7,107,107,97,78,7
40.08,32.732,7,107,107,97,78,7
19.372,11.852,107,107,107,97,97,97
20.276,-10.487,107,107,107,97,97,97
-5.859,-14.540999999999999,107,107,107,97,97,97
-0.45997,22.801,107,107,107,97,97,97
15.048,-9.5393,107,107,107,97,97,97
-13.577,20.863000000000003,107,107,0,97,97,97
33.757,2.5819,107,107,107,97,97,97
-1.1265,22.831,107,107,107,97,97,97
14.958,-9.3296,107,107,107,97,97,97
-22.378,6.9041,107,107,107,97,97,97
-13.82,20.555,107,59,0,97,97,97
14.769,-11.855,107,107,107,97,97,97
21.836,-11.56,107,107,107,97,97,97
14.982999999999999,-9.0964,107,107,107,97,97,97
22.892,5.4305,107,107,107,97,97,97
-15.134,24.11,107,107,107,97,97,97
25.868000000000002,-14.538,107,107,107,97,97,97
16.224,9.2519,107,107,107,97,97,97
6.4674,10.142000000000001,107,107,107,97,97,97
-23.035999999999998,7.0921,107,107,107,97,97,97
23.642,-13.07,107,107,107,97,97,97
13.774000000000001,-11.534,107,107,107,97,97,97
28.208000000000002,-63.17100000000001,107,107,107,97,44,44
13.696,-11.355,107,107,107,97,97,97
0.98872,22.465999999999998,107,107,107,97,97,97
33.803000000000004,3.7752,107,107,107,97,97,97
-39.288000000000004,58.63399999999999,107,107,107,97,45,44
-20.142,3.1666,107,107,107,97,97,97
-20.087,3.1973,107,107,107,97,97,97
24.573,-14.353,107,107,107,97,97,97
14.455,-12.08,107,107,107,97,97,97
14.527999999999999,-12.097999999999999,107,107,107,97,97,97
-15.429,23.448,107,89,89,97,97,97
-7.5052,7.6143,107,107,107,97,97,97
-45.619,-53.915,107,107,107,97,44,44
-18.553,3.2965,107,107,107,97,97,97
-23.642,7.5455,89,107,107,97,97,97
6.4239,9.2714,107,107,107,97,97,97
-20.095,9.8917,107,107,107,97,97,97
19.389,12.368,107,107,107,97,97,97
25.511,-13.145999999999999,89,107,107,97,97,97
-74.208,12.324000000000002,6,107,107,97,7,7
64.995,19.007,6,107,107,97,89,7
66.127,6.0158,6,107,107,97,7,7
31.537,19.423,7,7,7,97,78,7
39.326,22.74,7,9,9,97,78,7
30.728,29.701999999999998,7,107,107,97,78,7
43.548,25.903000000000002,7,107,107,97,78,7
18.771,11.725,107,107,107,97,97,97
33.771,2.6097,107,107,107,97,97,97
-14.265,19.915,107,52,107,97,97,97
-20.331,4.386,107,107,107,97,97,97
-6.5908,-16.980999999999998,107,107,107,97,97,97
15.933,-11.287,107,107,107,97,97,97
-5.3001,-13.457,107,107,107,97,97,97
34.436,2.4244,107,107,107,97,97,97
-13.484000000000002,21.005,107,107,107,97,97,97
-12.57,19.647000000000002,107,55,107,97,97,97
-13.46,18.267,107,107,107,97,97,97
19.546,12.093,107,107,107,97,97,97
-14.034,20.274,107,107,107,97,97,97
-13.901,20.649,107,107,107,97,97,97
33.701,2.6345,107,107,107,97,97,97
-14.059000000000001,17.95,107,107,107,97,97,97
23.682,-14.41,107,52,107,97,97,97
-6.5463,-15.72,107,107,107,97,97,97
18.539,12.47,107,107,107,97,97,97
18.734,12.177,107,107,107,97,97,97
24.483,-14.388,107,107,107,97,97,97
-6.6305,-15.360999999999999,107,107,107,97,97,97
23.164,56.243,110,54,54,97,44,44
1.0508,22.568,107,107,107,97,97,97
-3.6311,22.704,107,107,107,97,97,97
26.175,-13.728,107,107,107,97,97,97
24.528000000000002,-64.697,107,107,107,97,44,44
17.729,-9.1995,107,107,107,97,97,97
-8.799,8.1575,107,107,107,97,97,97
-7.3415,-17.404,107,107,107,97,97,97
34.843,3.6017,107,107,107,97,97,97
14.734000000000002,-9.1374,107,107,107,97,97,97
14.472000000000001,-0.107,107,107,107,97,97,97
-1.5566,21.226999999999997,107,107,107,97,97,97
-32.482,45.95399999999999,107,107,107,97,45,44
19.245,12.272,107,107,107,97,97,97
24.596999999999998,-14.405,107,107,107,97,97,97
-16.38,22.44,107,107,107,97,97,97
-20.243,10.04,107,107,107,97,97,97
-23.612,7.5097,107,107,107,97,97,97
26.601,-13.777000000000001,107,107,107,97,97,97
70.109,-2.9429,6,107,107,97,7,7
2.3412,54.753,3,107,107,97,89,7
67.804,6.3526,6,107,107,97,7,7
41.83,27.706999999999997,7,107,107,97,78,7
39.33,32.134,7,107,107,97,78,7
29.611,35.194,7,107,107,97,78,7
35.816,40.353,6,107,107,97,78,7
18.703,11.792,107,107,107,97,97,97
22.061,-11.767999999999999,107,107,107,97,97,97
-20.480999999999998,4.6302,107,107,107,97,97,97
22.648000000000003,-13.993,107,107,107,97,97,97
20.342,-10.121,107,107,107,97,97,97
15.725999999999999,-11.647,107,107,0,97,97,97
-12.95,19.52,107,107,107,97,97,97
-22.894000000000002,6.8532,107,107,107,97,97,97
-22.913,6.916,107,107,107,97,97,97
-4.2404,-13.42,107,107,107,97,97,97
18.809,-8.8431,107,54,0,97,97,97
-14.735999999999999,22.178,107,107,107,97,97,97
21.923000000000002,-11.519,107,107,107,97,97,97
23.068,5.3859,107,107,107,97,97,97
-13.523,17.702,107,107,107,97,97,97
-22.384,4.1928,107,84,0,97,97,97
-21.963,8.8602,107,107,107,97,97,97
-21.741,8.7925,107,107,107,97,97,97
14.954,-12.503,107,66,107,97,97,97
-5.9835,-13.497,107,107,89,97,97,97
23.136999999999997,-14.0,107,107,107,97,97,97
-19.828,3.0681,107,107,107,97,97,97
27.846,75.292,107,52,0,97,44,44
-6.6602,-13.259,107,107,107,97,97,97
-21.42,8.7912,107,52,107,97,97,97
-13.329,16.02,107,107,107,97,97,97
33.429,-56.65,107,107,107,97,44,44
34.896,3.4606,107,107,107,97,97,97
-14.967,22.589000000000002,107,107,0,97,97,97
6.5181,9.5004,107,107,107,97,97,97
-14.05,17.113,107,107,107,97,97,97
19.726,12.635,89,107,107,97,97,97
-3.6639999999999997,22.329,89,107,107,97,97,97
1.1855,22.409000000000002,107,107,107,97,97,97
5.3043,-77.828,52,107,107,97,44,42
-19.937,3.0524,107,107,107,97,97,97
-15.062999999999999,17.891,107,107,0,97,97,79
34.13,3.9563,107,107,107,97,97,42
23.279,-13.704,107,107,107,97,97,97
-1.7064,20.781999999999996,107,89,89,97,97,97
10.279000000000002,12.169,107,89,0,97,97,97
-76.592,9.8939,6,107,107,97,7,7
66.419,20.725,3,107,107,97,89,7
-41.798,38.303000000000004,6,107,0,97,9,7
27.274,37.208,7,107,107,97,78,7
33.839,32.125,7,107,107,97,78,7
36.273,38.661,7,107,107,97,78,7
27.31,30.013,7,107,107,97,78,7
-14.995999999999999,22.52,107,89,0,97,97,97
23.112,5.2512,107,107,107,97,97,97
-4.237,-13.450999999999999,107,107,107,97,97,97
20.152,-10.734000000000002,107,107,107,97,97,97
15.227,-11.897,107,107,107,97,97,97
15.032,-8.9965,107,107,107,97,97,97
23.076999999999998,5.2645,107,107,107,97,97,97
-5.8406,-14.274000000000001,107,107,107,97,97,97
-0.20096,22.78,107,55,0,97,97,97
21.898000000000003,-11.594000000000001,107,107,107,97,97,97
-20.348,4.6653,107,107,107,97,97,97
-6.3538,-14.136,107,107,107,97,97,97
-21.269000000000002,7.1301,107,107,107,97,97,97
21.904,-11.615,107,107,107,97,97,97
15.6,-10.422,107,107,107,97,97,42
-1.7219,21.467,107,107,107,97,97,97
-12.909,17.682000000000002,107,107,107,97,97,97
12.565,-0.96796,107,107,107,97,97,97
23.072,5.3823,107,107,107,97,97,97
26.594,-13.695,107,107,107,97,97,97
-3.4715,22.566999999999997,107,107,107,97,97,97
16.243,9.5156,107,107,107,97,97,97
-6.3989,-86.899,107,107,107,97,79,44
14.662,-0.7145699999999999,107,107,107,97,97,97
17.92,-9.3548,107,107,107,97,97,97
-22.930999999999997,8.0393,107,107,0,97,97,97
-58.638000000000005,-24.775,107,107,107,97,44,44
33.775,3.8208,107,107,107,97,97,97
23.316999999999997,-13.584000000000001,107,107,107,97,97,97
22.99,-14.11,107,107,107,97,97,97
23.046,-14.064,107,107,107,97,97,97
23.174,-13.880999999999998,107,107,107,97,97,97
-7.2455,-16.428,107,107,107,97,97,97
-21.248,8.786,107,107,107,97,97,97
-66.592,-6.6718,107,107,107,97,79,44
-16.803,23.383000000000003,107,107,107,97,97,7
-7.4043,-16.088,52,107,107,97,97,7
19.386,12.442,107,107,107,97,97,97
-7.4094,-17.485,89,107,107,97,97,7
12.712,4.2265,89,107,107,97,97,97
1.5341,22.592,107,107,107,97,97,97
77.426,-10.606,6,107,107,97,11,7
57.001000000000005,16.429000000000002,6,107,107,97,89,7
68.589,6.5468,6,107,107,97,7,7
40.971000000000004,25.969,7,107,107,97,78,7
36.916,26.174,7,107,107,97,78,7
39.779,21.639,7,107,107,97,78,7
46.715,34.586999999999996,7,107,107,97,78,7
23.805999999999997,-12.88,107,107,107,97,97,97
-2.8169999999999997,22.968000000000004,107,107,107,97,97,97
31.866,2.9418,107,107,107,97,97,97
15.312999999999999,-11.835,107,107,107,97,97,97
-22.840999999999998,6.8722,107,107,107,97,97,97
18.437,9.4887,107,107,107,97,97,97
19.168,-9.2097,107,107,107,97,97,97
20.269000000000002,-10.555,107,107,107,97,97,97
-6.6295,-17.052,107,107,107,97,97,97
20.37,-10.335999999999999,107,107,107,97,97,97
20.316,-10.323,107,107,107,97,97,97
0.38944,22.534000000000002,107,107,107,97,97,97
17.891,11.85,107,107,107,97,97,97
-1.1871,22.76,107,107,107,97,97,97
-22.024,6.244,107,107,107,97,97,97
31.778000000000002,3.4817,107,107,107,97,97,97
18.816,11.745,107,107,107,97,97,97
-21.729,8.7843,107,107,107,97,97,97
18.544,12.481,107,107,107,97,97,97
14.841,-12.15,107,107,107,97,97,97
-15.12,24.173000000000002,107,52,0,97,97,97
12.591,-1.001,107,107,107,97,97,97
-62.856,-36.53,107,107,107,97,44,44
23.503,-13.168,107,107,107,97,97,97
-3.5894,22.705,107,107,107,97,97,97
16.334,9.1497,107,107,107,97,97,97
-31.764,63.4,107,107,107,97,45,44
19.590999999999998,11.966,107,107,107,97,97,97
-6.7791,-17.115,107,107,107,97,97,97
-16.319000000000003,22.384,107,107,0,97,97,97
14.432,-12.137,107,107,0,97,97,97
-14.921,17.859,89,107,107,97,97,79
23.144000000000002,-13.947000000000001,107,107,107,97,97,97
13.815999999999999,-11.625,107,107,107,97,97,97
-7.3711,59.801,107,59,0,97,44,44
-21.156999999999996,8.916,107,107,107,97,97,97
11.345999999999998,-11.584000000000001,107,107,107,97,97,97
18.993,12.297,107,107,107,97,97,97
-16.750999999999998,23.392,107,107,107,97,97,97
26.956999999999997,-13.792,89,107,107,97,97,7
-23.62,7.5315,89,89,0,97,97,97
-10.048,76.61,6,107,107,97,7,7
52.957,16.395,3,107,107,97,89,7
51.925,58.165,6,107,107,97,79,7
49.42100000000001,29.46,7,107,107,97,78,7
25.118000000000002,30.165,7,107,107,97,78,7
45.105,25.849,7,107,107,97,78,7
41.417,30.12,7,107,107,97,78,7
36.25,8.902999999999999,107,107,107,97,28,97
31.573,-6.7346,107,107,107,97,97,97
2.2467,13.286,107,107,107,97,28,97
-27.035999999999998,-0.31939,107,107,107,97,28,97
6.6663,-13.698,107,107,107,97,28,97
2.201,12.998,107,107,107,97,28,97
21.7,-4.7149,107,107,107,97,28,97
27.502,0.39804,107,107,107,97,28,97
6.8425,-13.174000000000001,107,107,107,97,29,97
16.511,16.326,107,107,107,97,28,97
-22.866999999999997,14.73,107,107,107,97,28,97
26.971999999999998,-4.1671,107,107,107,97,28,97
17.067,17.97,107,107,107,97,28,97
23.581999999999997,10.365,107,107,107,97,28,97
-5.3835,5.5154,107,84,6,97,28,97
35.567,13.094000000000001,107,107,107,97,28,97
27.508000000000003,-2.7126,107,107,107,97,28,97
23.541999999999998,10.137,107,107,107,97,28,97
18.555,2.2532,107,107,12,97,28,97
-17.038,-13.882,107,107,107,97,28,97
16.896,17.937,107,107,107,97,28,97
1.7239,12.762,107,107,107,97,28,97
-20.686,0.17369,107,107,107,97,28,97
10.68,-16.039,107,6,0,97,29,97
-31.241999999999997,10.419,107,107,107,97,28,97
-14.76,-11.637,107,107,107,97,28,97
-14.552,-11.367,107,107,107,97,28,97
-33.266,14.097999999999999,107,107,107,97,28,97
-25.618000000000002,6.2855,107,107,107,97,28,97
-25.791,8.73,84,107,107,97,29,74
-9.7032,-12.119000000000002,107,107,107,97,97,97
-7.2282,-2.3551,107,107,107,97,97,97
17.494,6.2881,107,107,107,97,49,12
-7.9297,0.92251,107,84,107,97,97,97
14.222000000000001,22.559,107,107,107,97,97,97
15.764000000000001,2.0686,107,107,107,97,97,97
19.156,3.0534,12,107,107,97,56,12
17.766,16.6,107,107,107,97,56,97
35.541,12.974,107,107,0,97,28,97
-5.6692,5.4636,107,107,107,97,28,12
25.65,6.9149,107,107,0,97,97,97
-18.476,19.257,107,107,107,97,97,97
0.68496,19.397000000000002,107,107,107,97,97,97
-1.1353,17.268,107,107,107,97,28,97
26.739,75.96,107,107,107,97,44,44
-34.772,61.645,107,52,52,97,45,44
-34.056999999999995,5.6226,12,107,107,97,97,97
-1.1420000000000001,17.299,107,107,107,97,97,97
11.465,-18.005,107,12,0,97,97,97
9.5393,15.392999999999999,107,107,107,97,97,97
35.758,-4.3171,107,107,107,97,97,97
11.946,7.1878,12,107,107,97,97,97
-62.922,-35.068000000000005,107,59,52,97,44,44
25.953000000000003,-64.318,107,107,107,97,44,44
-2.6338,13.056,107,107,107,97,97,97
-10.464,9.4176,107,107,107,97,97,97
-12.761,13.592,107,107,0,97,97,97
12.522,22.644000000000002,107,107,107,97,97,97
-2.9053,12.989,107,107,6,97,28,97
-9.4202,6.1374,107,107,107,97,97,6
-8.3033,-7.8384,107,107,107,97,28,6
9.8864,-12.879000000000001,107,107,107,97,28,6
30.693,6.1236,107,107,107,97,97,97
-2.4643,17.76,107,107,107,97,28,97
-19.271,-1.393,107,107,107,97,28,6
-17.112000000000002,16.243,107,107,107,97,28,6
-20.741999999999997,0.5446,107,107,107,97,97,97
-22.444000000000003,20.243,107,107,107,97,28,97
26.2,-64.238,107,107,107,97,44,44
7.5143,-60.078,107,107,107,97,44,44
-9.7401,-13.975,107,107,107,97,28,97
15.232999999999999,1.1765,107,107,107,97,28,6
4.6747,22.016,107,107,107,97,97,97
-19.207,-4.9749,107,107,107,97,28,97
27.226,-10.062000000000001,107,107,107,97,28,97
39.260999999999996,9.1713,107,6,0,97,97,6
-8.4016,-8.4121,107,107,107,97,28,6
-3.1393,14.203,107,107,107,97,28,97
-19.168,-5.1383,107,107,107,97,28,6
11.557,2.7858,107,107,107,97,29,6
10.918,10.149,107,107,107,97,28,6
-17.234,17.702,107,107,107,97,28,97
-68.057,16.117,6,107,107,97,7,7
-72.175,13.887,6,107,107,97,7,7
64.112,18.012999999999998,3,107,107,97,89,7
6.4357,54.216,6,107,107,97,89,7
-41.84,38.303000000000004,6,107,107,97,7,7
-46.355,48.769,6,107,107,97,7,7
26.903000000000002,26.305999999999997,7,84,0,97,78,7
29.991,23.159000000000002,7,107,107,97,78,7
29.961,40.23,7,7,7,97,78,7
34.659,18.98,7,7,0,97,78,7
35.3,22.607,7,107,107,97,78,7
39.679,28.035,7,107,107,97,78,7
45.243,21.557,7,107,107,97,78,7
30.837,21.065,7,107,107,97,78,7
10.959000000000001,9.0147,107,107,107,97,97,97
-25.414,24.261999999999997,107,107,107,97,97,97
33.003,12.583,107,107,107,97,28,97
-17.062,10.867,107,107,107,97,28,97
13.884,7.6567,107,107,107,97,28,97
-30.58,2.9956,107,107,107,97,28,97
-31.904,11.523,107,107,107,97,28,97
21.798000000000002,-5.3131,107,107,107,97,28,97
27.959,-1.3014,107,107,107,97,28,97
-30.866999999999997,2.7760000000000002,107,107,107,97,28,97
-19.733,14.06,107,107,107,97,28,97
27.581,-2.3271,107,107,107,97,28,97
30.416999999999998,13.712,107,107,107,97,28,97
30.288,13.683,107,107,107,97,28,97
13.48,12.338,107,107,107,97,28,97
23.683000000000003,10.519,107,107,107,97,28,97
-9.269,-4.2127,107,107,107,97,28,97
17.021,18.167,107,107,107,97,28,97
-32.724000000000004,-2.925,107,107,107,97,28,97
25.009,10.790999999999999,107,107,107,97,28,97
-8.0928,-1.7132,107,28,0,97,28,97
27.099,-4.3627,107,107,107,97,28,97
-11.821,-18.175,107,107,107,97,28,97
25.249000000000002,7.0605,107,107,107,97,97,97
16.238,-0.29349000000000003,107,6,6,97,29,97
21.654,-4.4771,107,107,107,97,28,97
-18.965,13.915999999999999,107,107,107,97,28,97
4.0636,-18.305,107,107,107,97,29,97
-25.201,5.6779,107,10,0,97,28,74
6.1413,15.172,84,107,107,97,28,74
34.611,-3.0126,107,107,107,97,97,97
9.1318,-13.284,107,107,107,97,97,97
-8.0748,0.52617,107,109,0,97,97,12
-7.9512,0.72141,107,107,107,97,97,97
-22.857,24.066,107,107,107,97,28,42
-23.389,24.166999999999998,107,107,107,97,28,97
-32.418,-3.5689,107,107,107,97,56,97
13.427999999999999,6.7899,84,107,107,97,56,12
-17.237000000000002,11.137,107,107,107,97,28,12
-16.673,-13.341,12,107,107,97,28,6
-24.91,24.183000000000003,107,107,107,97,28,97
-11.474,-19.302,107,66,0,97,97,97
-16.811,16.105999999999998,12,107,107,97,97,97
36.225,8.9516,107,107,107,97,28,97
-71.40899999999999,-3.4518,107,107,107,97,44,44
-60.245,-28.053,107,107,107,97,44,44
-36.353,3.9325,107,107,107,97,28,97
-31.741999999999997,6.3752,107,107,107,97,97,97
32.656,-4.0997,107,107,107,97,97,97
33.779,7.0499,107,107,107,97,97,97
33.503,-10.033,107,107,107,97,97,97
-9.3508,6.337999999999999,107,107,107,97,97,97
21.854,72.175,107,107,107,97,44,44
17.215,57.781000000000006,107,107,107,97,44,44
38.69,9.596,107,107,107,97,97,97
-10.487,-14.089,107,107,107,97,97,97
-36.632,3.7164,107,107,107,97,97,97
0.82644,19.461,107,107,107,97,97,97
30.659000000000002,6.1089,107,107,0,97,28,6
-10.095,-14.23,107,107,107,97,28,6
-10.104,-15.925999999999998,107,107,107,97,28,6
30.344,6.1101,107,107,0,97,28,6
36.61,-4.5011,107,107,107,97,28,6
-10.096,-14.35,107,107,107,97,28,6
-23.398000000000003,21.705,107,107,107,97,28,6
-23.816,21.851,107,107,107,97,28,6
-38.1,0.59585,107,107,107,97,97,97
11.967,3.7251,107,107,107,97,97,97
-45.72,-53.89,107,54,0,97,44,44
-70.973,-3.6982,107,107,107,97,79,44
12.89,-21.303,107,6,6,97,28,97
-11.465,8.2008,107,107,107,97,28,6
-8.1078,-6.8726,107,107,107,97,97,6
-10.347999999999999,-17.879,107,107,107,97,28,97
-26.236,22.489,107,107,107,97,28,97
-21.581999999999997,20.894000000000002,107,107,107,97,28,6
-37.411,4.4009,107,107,107,97,28,97
2.4158,20.41,107,107,107,97,28,6
-1.1855,18.939,107,107,107,97,28,6
34.566,6.581,107,107,107,97,28,97
35.013000000000005,6.7965,107,107,107,97,28,97
-8.5363,-9.0604,107,107,107,97,28,6
-68.551,15.849,6,107,107,97,7,7
-72.71,13.467,6,7,0,97,7,7
64.763,18.85,3,107,107,97,89,7
58.703,15.604000000000001,6,3,0,97,89,7
51.56,58.233000000000004,6,107,107,97,7,7
12.78,67.82600000000001,6,107,107,97,105,7
40.885999999999996,30.36,7,107,107,97,78,7
